latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.6995,34.7962,330.2,1,1,2005-09-08,827,Terra,MODIS,73,6.03,313,12,D,0
31.698,34.8067,328.2,1,1,2005-09-08,827,Terra,MODIS,69,6.03,313.3,9.5,D,0
32.114,34.9052,318.1,3.3,1.7,2005-09-09,910,Terra,MODIS,69,6.03,300.9,33.3,D,0
32.111,34.9095,317.3,3.3,1.7,2005-09-09,910,Terra,MODIS,57,6.03,300.9,26.7,D,0
32.1121,34.8936,339.4,1.1,1,2005-09-09,1043,Aqua,MODIS,83,6.03,308,30.4,D,2
32.1139,34.9048,327.7,1.1,1,2005-09-09,1043,Aqua,MODIS,59,6.03,306.5,12,D,0
31.8026,34.7176,327.7,1.1,1.1,2005-09-14,1101,Aqua,MODIS,60,6.03,312.1,11.5,D,0
33.2198,35.6029,324,1,1,2005-09-15,833,Terra,MODIS,17,6.03,310,8.9,D,0
32.7607,35.3987,330.9,1,1,2005-09-16,1049,Aqua,MODIS,34,6.03,317.5,9,D,2
33.2355,35.7964,321.8,1.1,1,2005-09-23,1055,Aqua,MODIS,46,6.03,308.2,10.1,D,0
31.6188,34.7238,302.5,1.6,1.2,2005-09-25,2010,Terra,MODIS,49,6.03,290.1,9.9,N,0
31.5709,34.5626,324.7,1.3,1.1,2005-09-26,815,Terra,MODIS,59,6.03,310.7,11.4,D,0
31.6248,34.7223,302.6,1,1,2005-09-26,2330,Aqua,MODIS,50,6.03,290.4,5.4,N,2
31.6233,34.7328,302.6,1,1,2005-09-26,2330,Aqua,MODIS,50,6.03,291.1,5.3,N,2
31.2402,34.5146,334.5,2,1.4,2005-09-27,858,Terra,MODIS,81,6.03,303.6,61.4,D,0
31.2443,34.4941,327.2,2,1.4,2005-09-27,858,Terra,MODIS,71,6.03,302.7,35.1,D,0
32.2676,34.9378,318.2,1.5,1.2,2005-09-27,1031,Aqua,MODIS,45,6.03,300.3,9,D,0
31.6996,34.7348,303.1,1.1,1,2005-09-27,1958,Terra,MODIS,53,6.03,292.6,5.4,N,0
32.7899,35.4391,321.1,1.9,1.3,2005-09-28,1114,Aqua,MODIS,50,6.03,305.1,19,D,0
31.3404,34.5152,324.3,1,1,2005-10-10,827,Terra,MODIS,63,6.03,300.7,11.9,D,0
31.3063,34.6917,321.1,1,1,2005-10-10,827,Terra,MODIS,59,6.03,306.1,5.9,D,0
31.5915,34.6201,321.7,1.3,1.1,2005-10-12,815,Terra,MODIS,60,6.03,306,9.9,D,0
32.4474,35.4548,325.6,1.2,1.1,2005-10-12,815,Terra,MODIS,68,6.03,307.8,14.7,D,0
32.3292,34.9063,328.5,1,1,2005-10-17,833,Terra,MODIS,81,6.03,302.3,20.6,D,0
31.4341,34.5697,319.8,1.6,1.3,2005-10-22,852,Terra,MODIS,70,6.03,302.4,19.9,D,0
31.4346,34.5641,316.8,1.6,1.3,2005-10-22,852,Terra,MODIS,58,6.03,302.4,13.2,D,0
31.4299,34.5556,316.9,2.1,1.4,2005-10-22,1024,Aqua,MODIS,61,6.03,303.7,18.8,D,0
31.4343,34.577,315.5,2.1,1.4,2005-10-22,1024,Aqua,MODIS,52,6.03,302.9,15,D,0
31.4294,34.5601,319.9,2.1,1.4,2005-10-22,1024,Aqua,MODIS,69,6.03,303.8,28.5,D,0
32.6746,35.3194,304.3,2.7,1.6,2005-10-23,6,Aqua,MODIS,60,6.03,287.1,33,N,2
32.8824,35.8196,321.5,2.2,1.4,2005-10-23,756,Terra,MODIS,57,6.03,298.5,39.4,D,0
32.8695,35.8178,315.9,2.2,1.4,2005-10-23,756,Terra,MODIS,51,6.03,297.9,25.2,D,0
32.8804,35.8433,338,2.2,1.4,2005-10-23,756,Terra,MODIS,89,6.03,300.7,106.5,D,0
32.8506,35.8125,329.3,1.6,1.2,2005-10-23,1107,Aqua,MODIS,76,6.03,304.3,36,D,0
32.8523,35.829,322.3,1.6,1.2,2005-10-23,1107,Aqua,MODIS,71,6.03,304,20.2,D,0
32.8633,35.8273,340.4,1.6,1.2,2005-10-23,1107,Aqua,MODIS,89,6.03,305.8,65.3,D,0
32.8872,35.8404,319.1,1.6,1.2,2005-10-23,1107,Aqua,MODIS,58,6.03,304.8,13.8,D,0
32.8837,35.8074,331.1,1.6,1.2,2005-10-23,1107,Aqua,MODIS,77,6.03,304.1,39.8,D,0
32.8869,35.835,318.9,1.6,1.2,2005-10-23,1107,Aqua,MODIS,60,6.03,304.8,13.6,D,0
32.8837,35.8019,330.6,1.6,1.2,2005-10-23,1107,Aqua,MODIS,71,6.03,304.2,38.3,D,0
31.8974,34.9057,315.6,3.1,1.7,2005-10-24,1012,Aqua,MODIS,44,6.03,304,24.8,D,0
31.8983,34.9127,316.1,3.1,1.7,2005-10-24,1012,Aqua,MODIS,53,6.03,303.6,28.7,D,0
33.058,35.5716,328,1,1,2005-10-27,1043,Aqua,MODIS,75,6.03,310.5,15.8,D,0
33.0563,35.5609,326.9,1,1,2005-10-27,1043,Aqua,MODIS,73,6.03,312.4,14.1,D,0
31.8002,35.0534,333.2,2.8,1.6,2005-10-28,1126,Aqua,MODIS,83,6.03,299.8,119.6,D,0
31.8126,35.026,332.7,2.7,1.6,2005-10-28,1126,Aqua,MODIS,83,6.03,302.4,110.8,D,0
31.8146,35.0531,342.1,2.8,1.6,2005-10-28,1126,Aqua,MODIS,90,6.03,300.7,176.3,D,0
31.7982,35.0263,320.7,2.7,1.6,2005-10-28,1126,Aqua,MODIS,66,6.03,300.9,54.1,D,0
31.5304,34.7148,321,1.6,1.2,2005-10-30,1113,Aqua,MODIS,55,6.03,300.1,22.4,D,0
31.5326,34.7248,321.7,1.6,1.2,2005-10-30,1113,Aqua,MODIS,72,6.03,300.2,25.5,D,0
31.4586,34.6469,316.1,1.1,1,2005-11-01,1101,Aqua,MODIS,57,6.03,302,6.4,D,0
31.9275,34.9221,307.9,1.1,1.1,2005-11-09,839,Terra,MODIS,44,6.03,297.6,5.5,D,0
31.6275,34.8205,311,1,1,2005-11-10,1055,Aqua,MODIS,53,6.03,300.8,3.6,D,0
31.6261,34.8099,320.5,1,1,2005-11-10,1055,Aqua,MODIS,74,6.03,301.8,11.9,D,0
31.4484,34.6982,311.1,1,1,2005-11-11,827,Terra,MODIS,57,6.03,299.1,4.3,D,0
31.5986,34.6452,314.8,1.1,1.1,2005-11-12,1043,Aqua,MODIS,64,6.03,301.3,8.6,D,0
31.5989,34.647,310.1,1.3,1.1,2005-11-13,815,Terra,MODIS,59,6.03,298.7,6.4,D,0
32.1669,34.8973,325.2,1.5,1.2,2005-11-14,1031,Aqua,MODIS,80,6.03,298.1,31.6,D,2
32.1626,34.8871,318.7,1.5,1.2,2005-11-14,1031,Aqua,MODIS,73,6.03,299.2,22,D,2
32.1655,34.903,319.9,1.5,1.2,2005-11-14,1031,Aqua,MODIS,75,6.03,298.2,23.5,D,2
32.445,35.4659,307.7,1,1,2005-12-04,833,Terra,MODIS,43,6.03,295.4,4.6,D,0
33.0947,35.5371,310.9,1.1,1.1,2005-12-07,1037,Aqua,MODIS,49,6.03,299.5,6.8,D,0
33.0995,35.5431,312.9,1.1,1.1,2005-12-07,1037,Aqua,MODIS,67,6.03,299,9.6,D,0
32.6383,35.364,304.1,1.2,1.1,2005-12-11,839,Terra,MODIS,54,6.03,289.2,5.6,D,0
32.6404,35.3519,306.5,1.2,1.1,2005-12-11,839,Terra,MODIS,64,6.03,289.6,7.6,D,2
31.4699,34.6378,317.1,1.1,1.1,2005-12-14,1043,Aqua,MODIS,68,6.03,300,11.2,D,0
32.9481,35.4518,306.8,1.2,1.1,2005-12-15,814,Terra,MODIS,59,6.03,291.5,8,D,0
32.9466,35.464,304.3,1.2,1.1,2005-12-15,814,Terra,MODIS,47,6.03,291.5,5.8,D,0
32.6236,35.0284,303,1.3,1.1,2005-12-18,845,Terra,MODIS,46,6.03,286.2,7.1,D,0
31.8854,34.6912,303.4,1.1,1,2005-12-19,1101,Aqua,MODIS,48,6.03,293.1,4.1,D,0
31.7943,34.9261,300.7,1,1,2005-12-29,827,Terra,MODIS,41,6.03,282.2,4.8,D,0
32.6776,34.9826,323.6,1,1,2006-01-03,1946,Terra,MODIS,100,6.03,279.1,23.8,N,0
32.6702,34.995,310.4,1,1,2006-01-03,1946,Terra,MODIS,80,6.03,279.4,12.7,N,0
32.6687,34.9844,308.5,1,1,2006-01-03,1946,Terra,MODIS,75,6.03,278.9,11.2,N,0
31.8428,34.9381,317.6,1.1,1,2006-02-08,821,Terra,MODIS,68,6.03,285.6,17.9,D,0
32.5824,34.9661,305.4,1,1,2006-02-22,833,Terra,MODIS,56,6.03,292.1,5.3,D,0
33.1939,35.6301,311.4,1,1,2006-02-23,1050,Aqua,MODIS,49,6.03,300.8,6,D,2
31.4469,34.7107,313.9,1.1,1.1,2006-03-04,1044,Aqua,MODIS,53,6.03,301.6,7.1,D,0
31.2198,34.5304,345.9,1.6,1.2,2006-03-15,852,Terra,MODIS,88,6.03,293.2,98,D,0
31.2229,34.514,328,1.6,1.2,2006-03-15,852,Terra,MODIS,77,6.03,296,42.1,D,0
31.2193,34.5368,331.1,1.6,1.2,2006-03-15,852,Terra,MODIS,85,6.03,292.3,50.9,D,0
31.2225,34.5204,350,1.6,1.2,2006-03-15,852,Terra,MODIS,95,6.03,296.6,115,D,0
31.2139,34.5258,330.9,2.1,1.4,2006-03-15,1025,Aqua,MODIS,79,6.03,296.4,71.3,D,0
31.2466,34.7046,325,1,1,2006-04-27,834,Terra,MODIS,70,6.03,305.9,9.8,D,0
31.2572,34.6959,324.8,1,1,2006-04-27,834,Terra,MODIS,70,6.03,308.6,9.5,D,0
32.618,35.3123,330,1.4,1.2,2006-05-03,1109,Aqua,MODIS,74,6.03,306.1,31.6,D,2
32.6164,35.2972,333,1.4,1.2,2006-05-03,1109,Aqua,MODIS,81,6.03,307.8,37.1,D,2
31.6963,34.6608,321.1,2.6,1.5,2006-05-08,1127,Aqua,MODIS,63,6.03,299.3,40.3,D,0
31.6915,34.6663,317,2.6,1.5,2006-05-08,1127,Aqua,MODIS,31,6.03,298.5,22.4,D,2
31.6893,34.6397,318.7,2.6,1.5,2006-05-08,1127,Aqua,MODIS,45,6.03,300,27.7,D,0
32.1028,34.9424,302.5,1.9,1.4,2006-05-15,1922,Terra,MODIS,28,6.03,288.6,13.8,N,2
31.4188,34.5827,301.2,2.1,1.4,2006-05-15,1922,Terra,MODIS,39,6.03,288.5,18.6,N,0
31.7883,34.6395,302.4,2.1,1.4,2006-05-15,1922,Terra,MODIS,5,6.03,290.5,14,N,2
32.0823,34.8537,323.9,1.3,1.1,2006-05-16,1038,Aqua,MODIS,67,6.03,307,13.8,D,2
32.302,34.9136,325.6,1,1,2006-05-21,1057,Aqua,MODIS,52,6.03,306.8,9.7,D,0
32.4112,35.477,327.8,1.2,1.1,2006-05-24,815,Terra,MODIS,35,6.03,314.3,8.9,D,0
32.4097,35.4896,328.9,1.2,1.1,2006-05-24,815,Terra,MODIS,50,6.03,313.6,11.4,D,0
33.0027,35.641,305.1,1,1,2006-05-27,1947,Terra,MODIS,63,6.03,293.6,6.1,N,0
33.0064,35.6474,300.9,2.2,1.4,2006-05-28,2,Aqua,MODIS,35,6.03,289,17.7,N,0
31.4367,34.7018,326.9,1,1,2006-05-29,834,Terra,MODIS,73,6.03,313.4,6.2,D,0
31.6645,34.7348,330.9,1.3,1.1,2006-06-04,1109,Aqua,MODIS,49,6.03,316.6,13.9,D,0
31.4534,34.4737,361.1,1,1,2006-06-06,1057,Aqua,MODIS,100,6.03,314.9,70.3,D,0
32.3176,34.8917,327.4,1,1,2006-06-07,827,Terra,MODIS,57,6.03,308.5,10.7,D,2
31.4379,34.8376,349.4,2.6,1.6,2006-06-09,1128,Aqua,MODIS,93,6.03,314.2,178.5,D,0
31.4282,34.8341,329.4,2.6,1.6,2006-06-09,1128,Aqua,MODIS,71,6.03,312.1,44.5,D,0
31.4442,34.8598,327.3,2.6,1.6,2006-06-09,1128,Aqua,MODIS,46,6.03,312.9,32.9,D,0
31.4422,34.8329,337.4,2.6,1.6,2006-06-09,1128,Aqua,MODIS,83,6.03,313.6,87.2,D,0
31.6793,34.8844,326.9,1.6,1.3,2006-06-11,1115,Aqua,MODIS,54,6.03,308.7,23.4,D,0
31.3397,34.3728,328.1,1.3,1.1,2006-06-12,846,Terra,MODIS,63,6.03,313.1,14.4,D,0
32.0613,34.9627,324.6,1.3,1.1,2006-06-12,846,Terra,MODIS,37,6.03,305.9,14.2,D,0
31.3782,34.5064,325.9,1.3,1.1,2006-06-12,846,Terra,MODIS,48,6.03,310.7,14.2,D,0
31.3313,34.3916,327.8,1,1,2006-06-14,834,Terra,MODIS,81,6.03,310.3,8.4,D,0
31.6839,34.5953,302.2,2,1.4,2006-06-15,2017,Terra,MODIS,47,6.03,291.3,13.9,N,2
31.6894,34.5971,327.1,1.1,1.1,2006-06-16,822,Terra,MODIS,57,6.03,310.2,10.2,D,0
33.1045,35.6916,333.9,1.7,1.3,2006-06-19,852,Terra,MODIS,70,6.03,315.6,41.7,D,0
32.5955,35.1432,403.6,1,1,2006-06-22,1057,Aqua,MODIS,100,6.03,319,275.4,D,0
32.597,35.1543,378.2,1,1,2006-06-22,1057,Aqua,MODIS,100,6.03,313.9,138.2,D,0
33.1086,35.6945,341.6,1.1,1,2006-06-22,1057,Aqua,MODIS,84,6.03,317.3,26.4,D,0
32.6046,35.1416,340.3,1,1,2006-06-22,1057,Aqua,MODIS,81,6.03,313.2,30.7,D,0
32.594,35.1321,389.7,1,1,2006-06-22,1057,Aqua,MODIS,100,6.03,317.3,192,D,0
31.6062,34.8835,320.3,4.3,1.9,2006-06-23,1140,Aqua,MODIS,68,6.03,304.5,42.7,D,0
31.6052,34.8879,320.9,4.3,1.9,2006-06-23,1140,Aqua,MODIS,62,6.03,304.5,47.1,D,0
31.4371,34.4801,337.2,1.4,1.2,2006-07-03,1039,Aqua,MODIS,79,6.03,314.3,29.2,D,0
31.4397,34.4941,344.4,1.4,1.2,2006-07-03,1039,Aqua,MODIS,87,6.03,313.3,48.4,D,0
32.7496,34.9855,318.6,1.1,1.1,2006-07-09,2345,Aqua,MODIS,97,6.03,294,19.2,N,0
32.741,34.9934,315.7,3.2,1.7,2006-07-10,910,Terra,MODIS,52,6.03,301.2,35.9,D,0
33.0571,35.3596,337.1,1.4,1.2,2006-07-12,1034,Aqua,MODIS,78,6.03,311.3,41.1,D,0
33.1148,35.5644,330.3,1.3,1.1,2006-07-12,1034,Aqua,MODIS,47,6.03,312.6,19,D,0
33.1113,35.5605,332.8,1.3,1.1,2006-07-12,1034,Aqua,MODIS,36,6.03,312.7,22.7,D,0
33.0895,35.2064,338.8,1.4,1.2,2006-07-12,1034,Aqua,MODIS,80,6.03,309.3,47.6,D,0
33.1047,35.5668,330.3,1.3,1.1,2006-07-12,1034,Aqua,MODIS,51,6.03,312,18.8,D,0
33.1024,35.5541,328.7,1.3,1.1,2006-07-12,1034,Aqua,MODIS,31,6.03,313.3,15,D,0
32.9989,35.426,329.5,1.9,1.3,2006-07-13,803,Terra,MODIS,69,6.03,303.6,48.6,D,0
32.7925,35.0606,310.3,1.3,1.1,2006-07-13,2320,Aqua,MODIS,80,6.03,295,13.4,N,2
33.2621,35.6468,306.6,1.2,1.1,2006-07-13,2320,Aqua,MODIS,69,6.03,292.2,9.5,N,0
32.8729,35.2836,326.3,2.2,1.4,2006-07-14,1021,Aqua,MODIS,58,6.03,302.5,46.5,D,0
32.8772,35.2993,324.1,2.2,1.4,2006-07-14,1021,Aqua,MODIS,54,6.03,301.6,40.9,D,0
32.9733,35.5193,339.7,1.2,1.1,2006-07-15,1104,Aqua,MODIS,83,6.03,308.9,38.6,D,0
33.1854,35.6803,306,1.6,1.3,2006-07-18,1923,Terra,MODIS,58,6.03,294.9,11.2,N,0
33.1818,35.6617,309.2,1.6,1.3,2006-07-18,1923,Terra,MODIS,76,6.03,296.1,15,N,0
33.1782,35.6746,325.7,2.8,1.6,2006-07-19,904,Terra,MODIS,31,6.03,307.7,45.6,D,0
33.182,35.6802,326.6,2.8,1.6,2006-07-19,904,Terra,MODIS,47,6.03,307.3,49.1,D,0
32.7105,35.1496,333.8,1.2,1.1,2006-07-19,1040,Aqua,MODIS,73,6.03,314.2,19.1,D,0
33.0086,35.5251,352.7,1.1,1.1,2006-07-19,1040,Aqua,MODIS,94,6.03,312.3,60.2,D,0
33.0199,35.5342,333.7,1.1,1.1,2006-07-19,1040,Aqua,MODIS,67,6.03,316.6,18.1,D,0
33.12,35.517,332.6,1.1,1.1,2006-07-19,1040,Aqua,MODIS,64,6.03,315,17.2,D,0
33.0898,35.5119,358.7,1.1,1.1,2006-07-19,1040,Aqua,MODIS,99,6.03,314.1,77.5,D,0
33.0917,35.5234,344.1,1.1,1.1,2006-07-19,1040,Aqua,MODIS,86,6.03,313.4,38.8,D,0
33.0803,35.5136,376.8,1.1,1.1,2006-07-19,1040,Aqua,MODIS,100,6.03,315.9,148.7,D,0
33.018,35.5228,330.5,1.1,1.1,2006-07-19,1040,Aqua,MODIS,44,6.03,314.4,13.2,D,0
33.1695,35.6713,331.2,1.1,1.1,2006-07-19,1040,Aqua,MODIS,54,6.03,316.3,13,D,0
33.083,35.4636,329.9,1.7,1.3,2006-07-21,852,Terra,MODIS,63,6.03,306.6,30.4,D,2
33.1275,35.5474,326.5,1.6,1.3,2006-07-21,1028,Aqua,MODIS,48,6.03,308.3,18.3,D,0
33.1305,35.5632,325.9,1.6,1.3,2006-07-21,1028,Aqua,MODIS,41,6.03,308.6,18.2,D,0
32.9619,35.6717,307.1,1.1,1,2006-07-21,1953,Terra,MODIS,70,6.03,296,6.3,N,0
32.9633,35.683,307.7,1.1,1,2006-07-21,1953,Terra,MODIS,72,6.03,295.6,6.8,N,0
32.9573,35.6244,332.7,1.5,1.2,2006-07-22,1110,Aqua,MODIS,66,6.03,310.4,23,D,0
32.9485,35.6364,329.7,1.5,1.2,2006-07-22,1110,Aqua,MODIS,45,6.03,310.6,16.3,D,0
32.9595,35.6347,333.5,1.5,1.2,2006-07-22,1110,Aqua,MODIS,70,6.03,309.5,24.4,D,0
32.9641,35.6886,330,1.6,1.2,2006-07-22,1110,Aqua,MODIS,53,6.03,311.4,18.5,D,0
32.959,35.6403,333.7,1.5,1.2,2006-07-22,1110,Aqua,MODIS,70,6.03,309,26.2,D,0
33.2472,35.5519,332.7,1.5,1.2,2006-07-22,1111,Aqua,MODIS,69,6.03,308.9,32.7,D,0
33.2454,35.5619,317.9,1.5,1.2,2006-07-22,2314,Aqua,MODIS,96,6.03,292,28.6,N,0
33.2346,35.5605,311.5,1.5,1.2,2006-07-22,2314,Aqua,MODIS,83,6.03,292.3,19.1,N,0
33.0839,35.4556,342.2,1.1,1,2006-07-24,1058,Aqua,MODIS,83,6.03,315.2,31.5,D,0
33.0825,35.4442,329.7,1.1,1,2006-07-24,1058,Aqua,MODIS,27,6.03,314.7,10.4,D,0
33.167,35.6647,334.6,1,1,2006-07-26,1046,Aqua,MODIS,47,6.03,316.1,13.6,D,0
33.158,35.6667,397.2,1,1,2006-07-26,1046,Aqua,MODIS,100,6.03,318.4,219.4,D,0
33.1491,35.6687,334.4,1,1,2006-07-26,1046,Aqua,MODIS,64,6.03,315,12.6,D,0
33.1564,35.6558,340.7,1,1,2006-07-26,1046,Aqua,MODIS,76,6.03,315.4,23,D,0
33.0373,35.477,327.9,3.1,1.7,2006-07-27,1129,Aqua,MODIS,52,6.03,307.6,67.5,D,0
33.0452,35.6895,334.9,1.3,1.1,2006-07-31,1104,Aqua,MODIS,71,6.03,314.7,18.7,D,0
31.3156,34.4275,334.1,1.1,1,2006-07-31,1104,Aqua,MODIS,69,6.03,318.7,12.9,D,0
33.0352,35.6912,348.3,1.3,1.1,2006-07-31,1104,Aqua,MODIS,90,6.03,314.4,52.1,D,2
33.2004,35.6267,331.6,1.3,1.1,2006-07-31,1105,Aqua,MODIS,59,6.03,312.7,18.2,D,0
33.2226,35.5638,331.5,1,1,2006-08-02,1052,Aqua,MODIS,57,6.03,313.8,14.2,D,2
33.1686,35.5695,338.3,1,1,2006-08-02,1052,Aqua,MODIS,67,6.03,310.6,22.2,D,0
33.1701,35.5802,337,1,1,2006-08-02,1052,Aqua,MODIS,65,6.03,313.4,21.8,D,0
33.1566,35.5496,330.3,1,1,2006-08-02,1052,Aqua,MODIS,39,6.03,312.5,9.8,D,0
33.1597,35.5713,373.7,1,1,2006-08-02,1052,Aqua,MODIS,100,6.03,317.6,110.9,D,0
33.1612,35.582,380.9,1,1,2006-08-02,1052,Aqua,MODIS,100,6.03,314.7,140.4,D,0
33.0421,35.4592,339.3,1,1,2006-08-02,1052,Aqua,MODIS,79,6.03,312.4,24.6,D,0
33.0436,35.4698,334.8,1,1,2006-08-02,1052,Aqua,MODIS,66,6.03,313.8,16.6,D,0
33.2105,35.5436,305.1,2.6,1.6,2006-08-05,1910,Terra,MODIS,61,6.03,294.2,22.3,N,0
33.2413,35.5643,339.6,1.6,1.3,2006-08-06,1028,Aqua,MODIS,79,6.03,311.2,54.8,D,0
31.7528,35.0812,328.4,1.4,1.2,2006-08-07,1110,Aqua,MODIS,41,6.03,308.1,22.2,D,0
32.8027,35.411,330.3,1.5,1.2,2006-08-07,1111,Aqua,MODIS,51,6.03,309.8,21.4,D,0
32.8078,35.4195,346.5,1.5,1.2,2006-08-07,1111,Aqua,MODIS,89,6.03,311.9,68,D,0
32.8095,35.436,353.8,1.5,1.2,2006-08-07,1111,Aqua,MODIS,95,6.03,312.8,96.6,D,0
32.8062,35.4434,353,1.5,1.2,2006-08-07,1111,Aqua,MODIS,94,6.03,311.2,92.6,D,0
32.8044,35.4267,373.8,1.5,1.2,2006-08-07,1111,Aqua,MODIS,100,6.03,314,201.3,D,0
33.2549,35.6051,338.9,1.2,1.1,2006-08-08,840,Terra,MODIS,84,6.03,311.2,31.4,D,0
33.0275,35.7518,332.2,2.5,1.5,2006-08-08,1016,Aqua,MODIS,71,6.03,309.4,57.7,D,0
33.0409,35.7479,336.1,2.5,1.5,2006-08-08,1016,Aqua,MODIS,78,6.03,311,79.4,D,0
33.0468,35.7751,328.6,2.5,1.5,2006-08-08,1016,Aqua,MODIS,56,6.03,308.8,43.2,D,0
33.0334,35.7791,326.2,2.5,1.5,2006-08-08,1016,Aqua,MODIS,23,6.03,307.4,31.6,D,0
32.1465,34.9191,305.7,1.1,1,2006-08-08,1941,Terra,MODIS,65,6.03,295,6.1,N,0
33.1926,35.5342,327.5,1.1,1,2006-08-09,1059,Aqua,MODIS,46,6.03,312.7,10.2,D,0
33.1257,35.6606,394.7,1.1,1,2006-08-09,1059,Aqua,MODIS,100,6.03,321.6,231.4,D,0
33.127,35.6715,372.6,1.1,1,2006-08-09,1059,Aqua,MODIS,100,6.03,316.1,118.5,D,0
33.1658,35.677,334.1,1.1,1,2006-08-09,1059,Aqua,MODIS,74,6.03,315.2,15.8,D,0
33.1672,35.6881,334.1,1.1,1,2006-08-09,1059,Aqua,MODIS,74,6.03,314.3,15.5,D,0
33.1163,35.6621,338.3,1.1,1,2006-08-09,1059,Aqua,MODIS,81,6.03,312.9,22.7,D,0
33.2023,35.687,358.9,1.1,1,2006-08-09,1059,Aqua,MODIS,99,6.03,318,71.2,D,0
33.2037,35.6982,340.7,1.1,1,2006-08-09,1059,Aqua,MODIS,83,6.03,314.2,27.4,D,0
33.1243,35.6495,333.8,1.1,1,2006-08-09,1059,Aqua,MODIS,56,6.03,314.6,18,D,0
33.1972,35.5707,332.3,1.1,1,2006-08-09,1059,Aqua,MODIS,69,6.03,312.1,17.3,D,2
33.1177,35.6732,332.7,1.1,1,2006-08-09,1059,Aqua,MODIS,61,6.03,310.1,12.5,D,0
33.2234,35.5526,343,1.1,1,2006-08-09,1059,Aqua,MODIS,86,6.03,313.3,34.7,D,0
33.2219,35.5407,352.1,1.1,1,2006-08-09,1059,Aqua,MODIS,94,6.03,312.1,55.6,D,0
32.7233,35.2828,340.5,2.8,1.6,2006-08-24,1016,Aqua,MODIS,81,6.03,310.5,128.9,D,0
32.7127,35.2836,345.4,2.8,1.6,2006-08-24,1016,Aqua,MODIS,87,6.03,309.2,167.7,D,0
32.9972,35.7985,331.7,1.4,1.2,2006-08-31,846,Terra,MODIS,71,6.03,311.5,27.9,D,0
32.9898,35.7994,328.6,2,1.4,2006-08-31,1022,Aqua,MODIS,52,6.03,312.9,28.5,D,0
33.0019,35.7961,328.2,2,1.4,2006-08-31,1022,Aqua,MODIS,48,6.03,313.5,27,D,0
32.2876,34.8732,353.5,1,1,2006-09-03,1052,Aqua,MODIS,95,6.03,311.1,53.6,D,2
32.286,34.8627,360.3,1,1,2006-09-03,1052,Aqua,MODIS,100,6.03,313.1,70.8,D,2
32.4207,35.4778,333.8,1,1,2006-09-03,1053,Aqua,MODIS,70,6.03,316.5,11.3,D,0
32.4944,35.4758,325.3,1.7,1.3,2006-09-07,852,Terra,MODIS,39,6.03,309.6,15.2,D,2
31.2053,34.4297,328.7,2.1,1.4,2006-09-07,1028,Aqua,MODIS,39,6.03,312.7,16.5,D,0
32.6724,35.3858,326.6,1.2,1.1,2006-09-09,840,Terra,MODIS,35,6.03,313,10.4,D,2
30.8016,35.2651,344.4,1,1,2006-09-11,828,Terra,MODIS,89,6.03,307.7,31.6,D,0
32.4995,34.9116,325.4,1.1,1,2006-09-12,1046,Aqua,MODIS,46,6.03,309.2,9.1,D,0
32.6499,35.3412,330.6,1,1,2006-09-12,1046,Aqua,MODIS,70,6.03,312.7,12.8,D,0
32.659,35.3391,328.4,1,1,2006-09-12,1047,Aqua,MODIS,65,6.03,312.1,9.2,D,0
31.7092,35.0074,331.5,1.1,1.1,2006-09-17,1105,Aqua,MODIS,68,6.03,306.6,20.5,D,0
31.7077,34.9955,339.1,1.1,1.1,2006-09-17,1105,Aqua,MODIS,82,6.03,308.1,33.6,D,0
31.9951,34.8523,327,1,1,2006-09-19,1052,Aqua,MODIS,44,6.03,312.7,7.9,D,0
31.5957,34.7943,321,3.4,1.7,2006-09-20,1135,Aqua,MODIS,55,6.03,304,32.3,D,2
32.6027,35.2101,325.9,1.2,1.1,2006-09-21,1040,Aqua,MODIS,71,6.03,309.6,13.3,D,0
31.2058,34.4322,306.8,1,1,2006-09-23,1952,Terra,MODIS,69,6.03,290.3,8.8,N,0
32.9694,35.5852,303.2,1,1,2006-09-25,1941,Terra,MODIS,54,6.03,292.1,4.8,N,2
32.4298,35.5524,327.9,1.1,1,2006-09-26,1059,Aqua,MODIS,61,6.03,306.7,11.5,D,0
32.505,34.9632,328.3,1.3,1.1,2006-09-29,815,Terra,MODIS,70,6.03,313.9,13.2,D,0
32.5066,34.9495,333.5,1.3,1.1,2006-09-29,815,Terra,MODIS,79,6.03,314.2,23.7,D,0
32.4965,34.9479,338.4,1.3,1.1,2006-09-29,815,Terra,MODIS,84,6.03,313.1,33.4,D,0
32.4949,34.9617,333,1.3,1.1,2006-09-29,815,Terra,MODIS,78,6.03,313.4,21.3,D,0
33.0615,35.186,324.7,2.9,1.6,2006-09-29,1130,Aqua,MODIS,54,6.03,309.6,43.8,D,0
33.239,35.5869,332.3,1.1,1,2006-10-12,1059,Aqua,MODIS,81,6.03,308.4,20.1,D,0
31.8509,34.8589,335.3,1,1,2006-10-12,1059,Aqua,MODIS,82,6.03,310.6,21.7,D,0
31.9387,34.7703,327.7,1,1,2006-10-13,827,Terra,MODIS,72,6.03,306.3,15.1,D,0
31.6819,34.893,322,1,1,2006-10-13,827,Terra,MODIS,56,6.03,310.7,6.6,D,0
32.4614,35.5045,301,1.5,1.2,2006-10-23,2005,Terra,MODIS,36,6.03,290.8,7.4,N,0
